,day_times,day_times,day_times,day_times,day_times,day_times
321581,947.0,8.0,2.0,0.0,0.0,0.0
321610,247.0,3.0,2.0,0.0,0.0,0.0
321622,3.0,0.0,0.0,0.0,0.0,0.0
321696,11.0,2.0,1.0,0.0,0.0,0.0
321731,625.0,4.0,1.0,1.0,0.0,0.0
321734,19.0,1.0,0.0,0.0,0.0,0.0
321768,51.0,2.0,2.0,0.0,0.0,0.0
321769,151.0,0.0,1.0,0.0,0.0,0.0
321785,63.0,0.0,0.0,0.0,0.0,0.0
321787,4.0,0.0,0.0,0.0,0.0,0.0
321810,675.0,23.0,3.0,16.0,0.0,3.0
321931,1326.0,9.0,3.0,8.0,0.0,0.0
321939,219.0,3.0,0.0,0.0,0.0,0.0
321954,18.0,0.0,0.0,0.0,0.0,0.0
321984,3.0,0.0,0.0,0.0,0.0,0.0
321995,63.0,1.0,2.0,0.0,0.0,0.0
322027,45.0,0.0,0.0,0.0,0.0,0.0
322035,1864.0,14.0,3.0,0.0,0.0,0.0
322042,1.0,0.0,0.0,0.0,0.0,0.0
322060,316.0,12.0,1.0,0.0,0.0,0.0
322081,224.0,4.0,1.0,0.0,0.0,0.0
322116,26.0,19.0,0.0,0.0,0.0,0.0
322142,122.0,6.0,14.0,3.0,0.0,0.0
322153,84.0,16.0,6.0,0.0,0.0,0.0
322198,179.0,0.0,3.0,0.0,0.0,0.0
322216,28.0,19.0,4.0,0.0,0.0,0.0
322246,116.0,3.0,0.0,1.0,0.0,0.0
322295,6.0,0.0,0.0,0.0,0.0,0.0
322323,11.0,2.0,0.0,0.0,0.0,0.0
322327,160.0,0.0,1.0,2.0,0.0,0.0
322359,12.0,4.0,0.0,0.0,0.0,0.0
322382,122.0,0.0,0.0,0.0,0.0,0.0
322390,5.0,0.0,0.0,0.0,0.0,0.0
322434,510.0,208.0,6.0,0.0,0.0,0.0
322458,417.0,33.0,0.0,0.0,0.0,0.0
322531,381.0,34.0,11.0,0.0,1.0,0.0
322550,8.0,0.0,0.0,0.0,0.0,0.0
322574,34.0,1.0,1.0,2.0,0.0,0.0
322643,906.0,32.0,1.0,10.0,0.0,0.0
322712,89.0,2.0,2.0,0.0,0.0,0.0
322714,4971.0,1.0,52.0,1.0,0.0,0.0
322719,3.0,0.0,0.0,0.0,0.0,0.0
322728,160.0,5.0,3.0,3.0,0.0,0.0
322751,878.0,69.0,5.0,7.0,0.0,0.0
322780,19.0,1.0,0.0,0.0,0.0,0.0
322796,3.0,1.0,0.0,1.0,0.0,0.0
322904,5.0,0.0,0.0,0.0,0.0,0.0
322923,7.0,1.0,1.0,0.0,0.0,0.0
322930,39.0,0.0,0.0,0.0,0.0,0.0
322943,69.0,1.0,3.0,0.0,0.0,0.0
322959,10.0,7.0,0.0,0.0,0.0,0.0
322997,34.0,0.0,0.0,0.0,0.0,0.0
322998,9.0,1.0,0.0,0.0,0.0,0.0
323009,17.0,11.0,0.0,0.0,0.0,0.0
323020,33.0,0.0,0.0,0.0,0.0,0.0
323022,229.0,1.0,0.0,0.0,0.0,0.0
323059,225.0,0.0,3.0,0.0,0.0,0.0
323155,56.0,3.0,2.0,0.0,0.0,0.0
323159,37.0,0.0,2.0,0.0,0.0,0.0
323190,449.0,4.0,14.0,4.0,0.0,0.0
323194,33.0,0.0,0.0,0.0,0.0,0.0
323228,228.0,2.0,0.0,1.0,0.0,0.0
323276,497.0,9.0,1.0,0.0,0.0,0.0
323389,158.0,0.0,0.0,0.0,0.0,0.0
323392,1396.0,21.0,3.0,2.0,0.0,0.0
323430,170.0,0.0,0.0,0.0,0.0,0.0
323436,183.0,0.0,0.0,0.0,0.0,0.0
323448,575.0,4.0,0.0,1.0,0.0,0.0
323469,2141.0,5.0,4.0,0.0,0.0,0.0
323523,24.0,0.0,0.0,0.0,0.0,0.0
323539,2604.0,11.0,6.0,0.0,0.0,0.0
323558,279.0,10.0,5.0,0.0,0.0,0.0
323597,907.0,7.0,8.0,3.0,0.0,0.0
323614,64.0,12.0,0.0,0.0,0.0,0.0
323616,35.0,0.0,0.0,0.0,0.0,0.0
323641,1.0,0.0,0.0,0.0,0.0,0.0
323654,661.0,1.0,9.0,0.0,0.0,0.0
323685,111.0,7.0,10.0,0.0,0.0,0.0
323700,783.0,29.0,13.0,11.0,0.0,0.0
323702,11.0,0.0,1.0,0.0,0.0,0.0
323715,230.0,2.0,6.0,0.0,0.0,0.0
323766,2040.0,3.0,6.0,1.0,0.0,0.0
323774,3094.0,34.0,12.0,1.0,0.0,0.0
323803,409.0,2.0,6.0,5.0,0.0,0.0
323822,157.0,10.0,3.0,0.0,0.0,0.0
323824,180.0,0.0,0.0,2.0,0.0,0.0
323855,164.0,2.0,0.0,1.0,0.0,0.0
323866,3012.0,62.0,17.0,0.0,0.0,0.0
323907,747.0,6.0,5.0,0.0,0.0,0.0
323916,23.0,0.0,0.0,0.0,0.0,0.0
323994,285.0,35.0,0.0,0.0,0.0,0.0
324010,5.0,0.0,0.0,0.0,0.0,0.0
324013,328.0,56.0,10.0,0.0,0.0,0.0
324073,3197.0,22.0,12.0,6.0,0.0,0.0
324084,2671.0,26.0,9.0,0.0,0.0,0.0
324085,1914.0,43.0,19.0,2.0,0.0,0.0
324139,1046.0,1.0,0.0,0.0,0.0,0.0
324156,2.0,2.0,0.0,0.0,0.0,0.0
324176,1394.0,18.0,18.0,0.0,0.0,0.0
324234,317.0,5.0,6.0,1.0,0.0,0.0
324334,1150.0,1.0,2.0,1.0,0.0,0.0
324357,128.0,8.0,5.0,0.0,0.0,0.0
324426,59.0,0.0,0.0,1.0,0.0,0.0
324463,1175.0,4.0,8.0,0.0,0.0,0.0
324509,189.0,11.0,13.0,0.0,0.0,0.0
324514,15.0,0.0,0.0,0.0,0.0,0.0
324520,235.0,33.0,1.0,0.0,0.0,0.0
324546,11.0,0.0,0.0,0.0,0.0,0.0
324555,12.0,0.0,0.0,0.0,0.0,0.0
324586,105.0,2.0,1.0,0.0,0.0,0.0
324602,1.0,0.0,0.0,0.0,0.0,0.0
324621,4.0,0.0,0.0,0.0,0.0,0.0
324625,274.0,7.0,0.0,1.0,0.0,0.0
324649,15.0,0.0,0.0,0.0,0.0,0.0
324652,96.0,0.0,2.0,0.0,0.0,0.0
324733,15.0,0.0,0.0,0.0,0.0,0.0
324770,175.0,0.0,1.0,0.0,0.0,0.0
324772,120.0,1.0,6.0,0.0,0.0,0.0
324811,101.0,4.0,0.0,1.0,0.0,0.0
324846,86.0,8.0,9.0,2.0,0.0,0.0
324869,458.0,18.0,7.0,7.0,0.0,0.0
324921,9.0,0.0,0.0,0.0,0.0,0.0
324969,4.0,4.0,0.0,0.0,0.0,0.0
325003,4.0,0.0,0.0,0.0,0.0,0.0
325006,2.0,1.0,0.0,0.0,0.0,0.0
325021,785.0,4.0,4.0,0.0,0.0,0.0
325023,1645.0,19.0,13.0,0.0,0.0,0.0
325024,83.0,4.0,0.0,4.0,0.0,0.0
325044,1862.0,9.0,5.0,7.0,0.0,0.0
325082,672.0,28.0,4.0,0.0,0.0,0.0
325162,156.0,7.0,8.0,0.0,0.0,0.0
325171,229.0,22.0,14.0,0.0,0.0,0.0
325173,37.0,1.0,0.0,0.0,0.0,0.0
325202,1.0,0.0,0.0,0.0,0.0,0.0
325226,15.0,0.0,0.0,1.0,0.0,0.0
325250,52.0,0.0,1.0,6.0,0.0,0.0
325393,10.0,0.0,1.0,0.0,0.0,0.0
325410,18.0,0.0,0.0,0.0,0.0,0.0
325411,95.0,0.0,0.0,0.0,0.0,0.0
325431,2651.0,125.0,1.0,5.0,0.0,0.0
325486,41.0,0.0,2.0,0.0,0.0,0.0
325496,41.0,2.0,0.0,0.0,0.0,0.0
325568,3.0,0.0,0.0,0.0,0.0,0.0
325582,185.0,1.0,0.0,0.0,0.0,0.0
325619,9.0,4.0,1.0,0.0,0.0,0.0
325621,5771.0,10.0,21.0,17.0,0.0,0.0
325625,39.0,0.0,0.0,0.0,0.0,0.0
325633,317.0,18.0,0.0,0.0,0.0,0.0
325636,182.0,2.0,0.0,0.0,0.0,0.0
325729,1381.0,10.0,2.0,0.0,0.0,0.0
325755,2798.0,3.0,3.0,0.0,0.0,0.0
325786,260.0,0.0,0.0,3.0,0.0,0.0
325837,21.0,2.0,1.0,0.0,0.0,0.0
325845,1.0,0.0,0.0,0.0,0.0,0.0
325937,1.0,1.0,0.0,0.0,0.0,0.0
325962,126.0,5.0,2.0,1.0,0.0,0.0
325987,199.0,0.0,1.0,0.0,0.0,0.0
325995,44.0,0.0,0.0,0.0,0.0,0.0
326018,198.0,1.0,5.0,0.0,0.0,0.0
326068,7200.0,29.0,3.0,3.0,0.0,0.0
326086,759.0,1.0,8.0,0.0,0.0,0.0
326098,217.0,0.0,3.0,0.0,0.0,0.0
326181,503.0,0.0,2.0,0.0,0.0,0.0
326354,1419.0,4.0,7.0,0.0,0.0,0.0
326356,33.0,3.0,2.0,0.0,0.0,0.0
326388,48.0,2.0,0.0,0.0,0.0,0.0
326418,2421.0,9.0,233.0,0.0,0.0,0.0
326421,4.0,0.0,0.0,0.0,0.0,0.0
326429,295.0,18.0,0.0,0.0,0.0,0.0
326478,41.0,2.0,0.0,0.0,0.0,0.0
326480,28.0,1.0,0.0,0.0,0.0,0.0
326529,603.0,22.0,0.0,0.0,0.0,0.0
326542,1080.0,5.0,19.0,2.0,0.0,0.0
326587,8.0,0.0,0.0,0.0,0.0,0.0
326589,9.0,0.0,0.0,0.0,0.0,0.0
326605,1311.0,16.0,32.0,7.0,0.0,0.0
326607,597.0,3.0,4.0,0.0,0.0,0.0
326776,51.0,31.0,0.0,0.0,0.0,0.0
326785,60.0,2.0,0.0,0.0,0.0,0.0
326816,259.0,0.0,1.0,0.0,0.0,0.0
326823,136.0,1.0,0.0,0.0,0.0,0.0
326843,61.0,1.0,0.0,0.0,0.0,0.0
326859,505.0,22.0,16.0,0.0,0.0,0.0
326924,520.0,6.0,3.0,0.0,0.0,0.0
326980,276.0,1.0,0.0,0.0,0.0,0.0
326982,2805.0,6.0,13.0,0.0,0.0,0.0
327023,353.0,2.0,1.0,0.0,0.0,0.0
327028,37.0,0.0,0.0,0.0,0.0,0.0
327137,893.0,0.0,4.0,0.0,0.0,0.0
327138,441.0,0.0,0.0,0.0,0.0,0.0
327144,1.0,0.0,0.0,0.0,0.0,0.0
327145,880.0,2.0,54.0,0.0,0.0,0.0
327147,9.0,0.0,0.0,0.0,0.0,0.0
327163,564.0,132.0,13.0,0.0,0.0,0.0
327181,386.0,3.0,0.0,0.0,0.0,0.0
327183,164.0,0.0,1.0,0.0,0.0,0.0
327185,824.0,23.0,5.0,0.0,0.0,0.0
327188,1.0,1.0,0.0,0.0,0.0,0.0
327239,60.0,2.0,0.0,0.0,0.0,0.0
327251,19.0,1.0,1.0,1.0,0.0,0.0
327257,19.0,0.0,0.0,0.0,0.0,0.0
327277,158.0,1.0,2.0,0.0,0.0,0.0
327282,7.0,0.0,0.0,0.0,0.0,0.0
327289,4.0,0.0,0.0,0.0,0.0,0.0
327311,4.0,0.0,0.0,0.0,0.0,0.0
327337,4479.0,29.0,146.0,7.0,0.0,0.0
327346,581.0,0.0,0.0,0.0,0.0,0.0
327366,235.0,1.0,1.0,0.0,0.0,0.0
327374,150.0,2.0,1.0,0.0,0.0,0.0
327384,961.0,1.0,9.0,0.0,0.0,0.0
327503,130.0,0.0,0.0,0.0,0.0,0.0
327510,13.0,1.0,0.0,0.0,0.0,0.0
327546,9.0,0.0,0.0,0.0,0.0,0.0
327563,1094.0,163.0,3.0,0.0,0.0,0.0
327636,44.0,2.0,0.0,0.0,0.0,0.0
327667,1.0,0.0,0.0,0.0,0.0,0.0
327711,2300.0,81.0,33.0,18.0,0.0,0.0
327720,126.0,0.0,0.0,0.0,0.0,0.0
327723,453.0,3.0,5.0,2.0,0.0,0.0
327779,44.0,1.0,0.0,0.0,0.0,0.0
327788,666.0,16.0,1.0,0.0,0.0,0.0
327837,1311.0,0.0,6.0,0.0,0.0,0.0
327867,39.0,4.0,3.0,0.0,0.0,0.0
327886,1410.0,25.0,2.0,0.0,0.0,0.0
327887,1438.0,10.0,57.0,0.0,0.0,0.0
327912,1337.0,109.0,2.0,0.0,0.0,0.0
327929,259.0,1.0,8.0,0.0,0.0,0.0
327951,114.0,0.0,0.0,6.0,0.0,0.0
327988,2299.0,3.0,5.0,0.0,0.0,0.0
328074,40.0,0.0,0.0,1.0,0.0,0.0
328089,277.0,4.0,3.0,0.0,0.0,0.0
328105,67.0,1.0,0.0,0.0,0.0,0.0
328221,4.0,0.0,0.0,0.0,0.0,0.0
328288,62.0,7.0,0.0,0.0,0.0,0.0
328467,5.0,1.0,0.0,0.0,0.0,0.0
328468,445.0,18.0,19.0,0.0,0.0,0.0
328512,121.0,3.0,0.0,2.0,0.0,0.0
328624,171.0,1.0,1.0,0.0,0.0,0.0
328637,291.0,3.0,1.0,0.0,0.0,0.0
328817,418.0,27.0,4.0,2.0,0.0,0.0
328861,110.0,4.0,5.0,0.0,0.0,0.0
328939,17.0,0.0,0.0,0.0,0.0,0.0
328943,6313.0,26.0,61.0,0.0,0.0,0.0
328993,22.0,19.0,0.0,0.0,0.0,0.0
329001,211.0,7.0,3.0,0.0,0.0,0.0
329061,17.0,0.0,0.0,0.0,0.0,0.0
329304,39.0,0.0,1.0,0.0,0.0,0.0
329316,267.0,0.0,0.0,0.0,0.0,0.0
329320,30.0,0.0,0.0,0.0,0.0,0.0
329322,32.0,1.0,0.0,0.0,0.0,0.0
329336,34.0,1.0,9.0,0.0,0.0,0.0
329371,2.0,0.0,0.0,0.0,0.0,0.0
329373,18.0,14.0,0.0,0.0,0.0,0.0
329448,389.0,3.0,3.0,0.0,0.0,0.0
329452,20.0,0.0,0.0,0.0,0.0,0.0
329461,156.0,7.0,0.0,0.0,0.0,0.0
329468,39.0,1.0,0.0,0.0,0.0,0.0
329508,34.0,7.0,5.0,2.0,0.0,0.0
329522,241.0,2.0,1.0,0.0,0.0,1.0
329621,113.0,0.0,2.0,1.0,0.0,0.0
329654,2.0,0.0,0.0,0.0,0.0,0.0
329659,142.0,2.0,0.0,4.0,0.0,0.0
329664,431.0,15.0,6.0,0.0,0.0,0.0
329671,94.0,8.0,0.0,0.0,0.0,0.0
329677,573.0,13.0,2.0,0.0,0.0,0.0
329717,302.0,4.0,0.0,0.0,0.0,0.0
329728,8.0,0.0,0.0,0.0,0.0,0.0
329740,7.0,0.0,0.0,0.0,0.0,0.0
329803,208.0,1.0,2.0,0.0,0.0,0.0
329814,453.0,0.0,4.0,0.0,0.0,0.0
329836,21.0,0.0,0.0,0.0,0.0,0.0
329837,8.0,0.0,0.0,0.0,0.0,0.0
329844,1030.0,29.0,44.0,3.0,0.0,0.0
329870,101.0,7.0,3.0,0.0,0.0,0.0
329945,95.0,1.0,1.0,0.0,0.0,0.0
329951,501.0,0.0,0.0,0.0,0.0,0.0
329953,32.0,0.0,0.0,0.0,0.0,0.0
329957,116.0,4.0,2.0,0.0,0.0,0.0
329970,534.0,0.0,6.0,0.0,0.0,0.0
329975,9.0,3.0,0.0,0.0,0.0,0.0
329979,116.0,0.0,3.0,0.0,0.0,0.0
329994,460.0,73.0,3.0,0.0,0.0,0.0
330029,1.0,0.0,0.0,0.0,0.0,0.0
330040,354.0,14.0,1.0,2.0,0.0,0.0
330092,35.0,5.0,0.0,0.0,0.0,0.0
330102,182.0,24.0,14.0,0.0,0.0,0.0
330105,9.0,5.0,0.0,0.0,0.0,0.0
330117,805.0,0.0,0.0,0.0,0.0,0.0
330137,351.0,0.0,0.0,15.0,0.0,0.0
330186,126.0,2.0,7.0,0.0,0.0,0.0
330224,22.0,0.0,0.0,0.0,0.0,0.0
330235,68.0,0.0,1.0,0.0,0.0,0.0
330264,149.0,33.0,0.0,0.0,0.0,0.0
330288,49.0,3.0,1.0,0.0,0.0,0.0
330297,2721.0,69.0,16.0,0.0,0.0,0.0
330311,20.0,3.0,0.0,0.0,0.0,0.0
330348,11.0,0.0,0.0,0.0,0.0,0.0
330380,777.0,3.0,4.0,2.0,0.0,0.0
330403,360.0,0.0,0.0,1.0,0.0,0.0
330482,519.0,107.0,28.0,6.0,0.0,0.0
330507,344.0,3.0,0.0,0.0,0.0,0.0
330528,120.0,2.0,0.0,0.0,0.0,0.0
330544,171.0,0.0,0.0,0.0,0.0,0.0
330550,10.0,0.0,0.0,0.0,0.0,0.0
330565,2657.0,2.0,35.0,0.0,0.0,0.0
330587,851.0,3.0,6.0,0.0,0.0,0.0
330594,32.0,0.0,0.0,0.0,0.0,0.0
330617,678.0,3.0,4.0,8.0,0.0,0.0
330631,33.0,3.0,1.0,2.0,0.0,0.0
330667,534.0,55.0,4.0,0.0,0.0,1.0
330685,160.0,5.0,0.0,0.0,0.0,0.0
330729,54.0,0.0,1.0,0.0,0.0,0.0
330772,115.0,5.0,2.0,0.0,0.0,0.0
330790,1072.0,4.0,13.0,0.0,0.0,0.0
330801,3.0,0.0,0.0,0.0,0.0,0.0
330811,2.0,0.0,0.0,0.0,0.0,0.0
330829,4.0,0.0,0.0,0.0,0.0,0.0
330840,2.0,1.0,0.0,0.0,0.0,0.0
330932,14.0,0.0,0.0,0.0,0.0,0.0
330936,263.0,12.0,0.0,0.0,0.0,0.0
330947,18.0,0.0,0.0,0.0,0.0,0.0
330967,24.0,7.0,1.0,0.0,0.0,0.0
330986,13430.0,22.0,51.0,0.0,0.0,0.0
331002,618.0,3.0,0.0,0.0,0.0,0.0
331027,3047.0,129.0,105.0,2.0,0.0,0.0
331036,765.0,4.0,2.0,0.0,0.0,0.0
331052,476.0,4.0,3.0,0.0,0.0,0.0
331058,1362.0,3.0,0.0,1.0,0.0,0.0
331101,64.0,0.0,0.0,0.0,0.0,0.0
331141,1907.0,68.0,10.0,2.0,0.0,0.0
331150,53.0,0.0,0.0,0.0,0.0,0.0
331215,2726.0,3.0,16.0,1.0,0.0,0.0
331289,35.0,3.0,15.0,0.0,0.0,0.0
331350,328.0,21.0,23.0,0.0,0.0,0.0
331451,155.0,1.0,0.0,0.0,0.0,0.0
331465,746.0,4.0,11.0,0.0,0.0,0.0
331477,4.0,2.0,0.0,0.0,0.0,0.0
331484,370.0,4.0,0.0,0.0,0.0,0.0
331557,561.0,63.0,18.0,5.0,0.0,0.0
331650,13.0,0.0,0.0,0.0,0.0,0.0
331652,110.0,6.0,4.0,1.0,0.0,0.0
331708,130.0,1.0,2.0,0.0,0.0,0.0
331727,210.0,3.0,0.0,0.0,0.0,0.0
331761,162.0,0.0,0.0,0.0,0.0,0.0
331819,396.0,36.0,23.0,21.0,0.0,0.0
331831,2387.0,20.0,11.0,1.0,0.0,0.0
331853,18.0,8.0,0.0,0.0,0.0,0.0
331942,17.0,1.0,0.0,0.0,0.0,0.0
331961,24.0,10.0,0.0,3.0,0.0,0.0
331962,53.0,5.0,0.0,0.0,0.0,0.0
331965,310.0,5.0,5.0,0.0,0.0,0.0
331969,42.0,0.0,1.0,0.0,0.0,0.0
331973,8.0,6.0,0.0,0.0,0.0,0.0
331996,217.0,17.0,7.0,0.0,0.0,0.0
331998,478.0,4.0,3.0,0.0,0.0,0.0
332000,27.0,3.0,0.0,0.0,0.0,0.0
332028,62.0,0.0,1.0,0.0,0.0,0.0
332086,60.0,0.0,0.0,1.0,0.0,0.0
332138,26.0,0.0,0.0,0.0,0.0,0.0
332153,60.0,15.0,4.0,0.0,0.0,0.0
332192,281.0,2.0,0.0,1.0,0.0,0.0
332194,212.0,0.0,1.0,0.0,0.0,0.0
332253,2881.0,13.0,91.0,3.0,0.0,0.0
332254,37.0,1.0,3.0,0.0,0.0,0.0
332264,7.0,1.0,0.0,0.0,0.0,0.0
332273,24.0,22.0,0.0,0.0,0.0,0.0
332350,2.0,0.0,0.0,0.0,0.0,0.0
332368,1943.0,204.0,77.0,2.0,0.0,0.0
332447,37.0,0.0,0.0,0.0,0.0,0.0
332469,65.0,0.0,2.0,0.0,0.0,0.0
332487,28.0,12.0,0.0,0.0,0.0,0.0
332492,5602.0,42.0,56.0,0.0,0.0,0.0
332499,40.0,5.0,0.0,2.0,0.0,0.0
332516,366.0,9.0,10.0,2.0,0.0,0.0
332555,31.0,5.0,0.0,0.0,0.0,0.0
332670,1180.0,12.0,28.0,0.0,0.0,0.0
332791,1.0,0.0,0.0,0.0,0.0,0.0
332829,70.0,3.0,4.0,0.0,0.0,0.0
332880,97.0,1.0,2.0,0.0,0.0,0.0
332965,9.0,1.0,0.0,0.0,0.0,0.0
333008,264.0,10.0,2.0,2.0,0.0,0.0
333025,36.0,0.0,1.0,0.0,0.0,0.0
333070,1235.0,31.0,17.0,13.0,0.0,0.0
333163,685.0,22.0,0.0,2.0,0.0,0.0
333171,168.0,3.0,0.0,0.0,0.0,0.0
333172,15.0,8.0,0.0,0.0,0.0,0.0
333209,261.0,55.0,29.0,0.0,0.0,0.0
333234,152.0,3.0,0.0,0.0,0.0,0.0
333238,192.0,8.0,0.0,0.0,0.0,0.0
333260,1.0,1.0,0.0,0.0,0.0,0.0
333264,2416.0,5.0,3.0,3.0,0.0,0.0
333266,1300.0,11.0,1.0,3.0,0.0,0.0
333355,18.0,0.0,0.0,0.0,0.0,0.0
333359,19.0,0.0,0.0,0.0,0.0,0.0
333369,389.0,63.0,0.0,0.0,0.0,0.0
333377,27.0,11.0,0.0,0.0,0.0,0.0
333442,43.0,0.0,3.0,2.0,0.0,0.0
333458,217.0,3.0,0.0,0.0,0.0,0.0
333460,519.0,6.0,4.0,0.0,0.0,0.0
333475,1.0,0.0,0.0,0.0,0.0,0.0
333477,2.0,0.0,0.0,0.0,0.0,0.0
333524,14.0,1.0,0.0,0.0,0.0,0.0
333599,25.0,5.0,1.0,0.0,0.0,0.0
333656,10.0,2.0,0.0,0.0,0.0,0.0
333681,722.0,61.0,4.0,7.0,0.0,0.0
333713,66.0,2.0,1.0,0.0,0.0,0.0
333714,61.0,2.0,1.0,0.0,0.0,0.0
333715,2.0,1.0,1.0,0.0,0.0,0.0
333870,433.0,7.0,0.0,0.0,0.0,0.0
333875,173.0,15.0,0.0,0.0,0.0,0.0
333877,4.0,0.0,0.0,1.0,0.0,0.0
333893,5.0,0.0,0.0,0.0,0.0,0.0
333898,5.0,3.0,0.0,0.0,0.0,0.0
334025,321.0,3.0,0.0,0.0,0.0,0.0
334031,141.0,15.0,0.0,0.0,0.0,0.0
334092,283.0,0.0,4.0,0.0,0.0,0.0
334111,176.0,4.0,9.0,0.0,0.0,0.0
334124,5.0,1.0,0.0,0.0,0.0,0.0
334125,536.0,5.0,7.0,0.0,0.0,0.0
334136,21.0,0.0,0.0,0.0,0.0,0.0
334230,1114.0,24.0,24.0,2.0,0.0,0.0
334313,489.0,0.0,1.0,0.0,0.0,0.0
334320,14.0,0.0,0.0,0.0,0.0,0.0
334324,148.0,1.0,1.0,0.0,0.0,0.0
334355,783.0,1.0,6.0,0.0,0.0,0.0
334402,623.0,3.0,2.0,54.0,0.0,0.0
334566,345.0,2.0,0.0,5.0,0.0,0.0
334589,6.0,1.0,0.0,0.0,0.0,0.0
334600,117.0,1.0,0.0,0.0,0.0,0.0
334630,1.0,0.0,0.0,0.0,0.0,0.0
334769,633.0,1.0,2.0,0.0,0.0,0.0
334778,1.0,0.0,0.0,0.0,0.0,0.0
334805,1.0,0.0,0.0,0.0,0.0,0.0
334826,2886.0,3.0,2.0,10.0,0.0,0.0
334856,26.0,15.0,0.0,0.0,0.0,0.0
334863,68.0,6.0,0.0,0.0,0.0,0.0
334879,537.0,9.0,4.0,7.0,0.0,0.0
334995,79.0,14.0,0.0,0.0,0.0,0.0
335052,13.0,0.0,1.0,0.0,0.0,0.0
335070,28.0,0.0,4.0,0.0,0.0,0.0
335098,3.0,4.0,0.0,0.0,0.0,0.0
335116,202.0,2.0,0.0,0.0,0.0,0.0
335132,19.0,1.0,0.0,0.0,0.0,0.0
335239,2.0,0.0,0.0,0.0,0.0,0.0
335248,415.0,15.0,0.0,0.0,0.0,0.0
335257,76.0,1.0,0.0,0.0,0.0,0.0
335263,729.0,2.0,24.0,2.0,0.0,0.0
335268,13.0,9.0,0.0,0.0,0.0,0.0
335405,78.0,1.0,0.0,1.0,0.0,0.0
335477,113.0,1.0,0.0,14.0,0.0,0.0
335495,311.0,3.0,0.0,0.0,0.0,0.0
335497,1.0,0.0,0.0,0.0,0.0,0.0
335514,38.0,0.0,0.0,0.0,0.0,0.0
335520,1858.0,1.0,0.0,0.0,0.0,0.0
335553,61.0,12.0,0.0,0.0,0.0,0.0
335566,1300.0,4.0,10.0,0.0,0.0,0.0
335601,13.0,0.0,0.0,0.0,0.0,0.0
335630,848.0,53.0,49.0,0.0,0.0,5.0
335675,5.0,0.0,0.0,0.0,0.0,0.0
335697,9.0,0.0,0.0,2.0,0.0,0.0
335706,697.0,798.0,0.0,0.0,0.0,0.0
335712,89.0,0.0,0.0,0.0,0.0,0.0
335793,23.0,1.0,0.0,0.0,0.0,0.0
335798,292.0,162.0,5.0,0.0,0.0,0.0
335818,10.0,1.0,0.0,0.0,0.0,0.0
335930,224.0,9.0,1.0,0.0,0.0,0.0
336053,2.0,0.0,0.0,0.0,0.0,0.0
336077,3453.0,185.0,102.0,8.0,0.0,0.0
336092,220.0,2.0,0.0,0.0,0.0,0.0
336147,26.0,1.0,0.0,2.0,0.0,0.0
336204,690.0,57.0,30.0,0.0,0.0,0.0
336279,279.0,1.0,7.0,0.0,0.0,0.0
336368,1802.0,4.0,3.0,0.0,0.0,0.0
336370,10.0,1.0,0.0,0.0,0.0,0.0
336408,32.0,3.0,0.0,0.0,0.0,0.0
336436,475.0,22.0,9.0,1.0,0.0,0.0
336452,46.0,0.0,0.0,0.0,0.0,0.0
336553,518.0,2.0,1.0,2.0,0.0,0.0
336585,2.0,1.0,0.0,0.0,0.0,0.0
336675,1542.0,5.0,10.0,5.0,0.0,0.0
336761,31.0,0.0,0.0,1.0,0.0,0.0
336785,53.0,0.0,3.0,0.0,0.0,0.0
336817,12.0,1.0,0.0,0.0,0.0,0.0
336839,16.0,4.0,0.0,0.0,0.0,0.0
336849,633.0,10.0,1.0,4.0,0.0,0.0
336856,1.0,0.0,0.0,0.0,0.0,0.0
336980,41.0,2.0,0.0,0.0,0.0,0.0
337007,164.0,33.0,20.0,0.0,0.0,0.0
337081,65.0,10.0,0.0,0.0,0.0,0.0
337091,419.0,30.0,10.0,0.0,0.0,0.0
337140,346.0,49.0,1.0,0.0,0.0,0.0
337155,10.0,0.0,0.0,0.0,0.0,0.0
337210,136.0,1.0,0.0,0.0,0.0,0.0
337213,109.0,1.0,0.0,2.0,0.0,0.0
337231,2.0,0.0,1.0,0.0,0.0,0.0
337242,1.0,0.0,0.0,0.0,0.0,0.0
337281,3285.0,27.0,15.0,0.0,0.0,0.0
337290,491.0,17.0,5.0,0.0,0.0,0.0
337343,258.0,17.0,29.0,0.0,0.0,0.0
337372,13.0,0.0,0.0,0.0,0.0,0.0
337390,114.0,1.0,1.0,0.0,0.0,0.0
337481,344.0,0.0,2.0,0.0,0.0,0.0
337487,314.0,2.0,12.0,0.0,0.0,0.0
337538,809.0,0.0,0.0,0.0,0.0,0.0
337541,23.0,0.0,0.0,0.0,0.0,0.0
337580,306.0,11.0,3.0,0.0,0.0,0.0
337598,2807.0,5.0,4.0,3.0,0.0,1.0
337706,1.0,1.0,0.0,0.0,0.0,0.0
337746,277.0,2.0,1.0,0.0,0.0,0.0
337759,709.0,2.0,3.0,0.0,0.0,0.0
337768,23.0,0.0,0.0,0.0,0.0,0.0
337776,108.0,3.0,1.0,0.0,0.0,0.0
337796,67.0,1.0,0.0,0.0,0.0,0.0
337845,192.0,48.0,3.0,4.0,0.0,0.0
337877,836.0,0.0,5.0,17.0,0.0,0.0
